gene_name	Control_Rep.A	Control_Rep.B	Treat1_Rep.A	Treat1_Rep.B	Treat2_Rep.A	Treat2_Rep.B	Treat3_Rep.A	Treat3_Rep.B
C3_02350W_A	10.18735207	11.03960452	11.51323411	9.776433032	10.71596199	10.72451385	9.041659152	9.434628228
C3_02360C_A	5.930737338	5.247927513	6.129283017	5.700439718	8.754887502	8.661778098	6.554588852	7.044394119
C3_02370C_A	10.23601419	10.61654884	12.62136509	13.60883234	13.16364968	13.17741954	12.20457114	12.35231935
C3_02390W_A	7.426264755	7.960001932	8.854868383	9.531381461	10.18611424	10.17866485	9.214319121	9.428360173
C3_02400C_A	11.80413102	11.58777752	11.34651373	11.02375435	10.69696753	10.60547952	11.18115226	11.25561875
C3_02410C_A	10.61654884	10.11374217	10.32305476	9.982993575	10.14593215	10.15228484	9.903881846	9.938109326
C3_02420C_A	7.14974712	7.599912842	8.154818109	8.224001674	8.971543554	8.73470962	8.335390355	8.797661526
C3_02430W_A	10.82892983	10.99081308	11.07280253	11.14784089	11.67419227	11.5674808	11.44449729	11.72706956
C3_02440C_A	7.988684687	8.294620749	9.20701432	9.436711542	9.575539247	9.721099189	9.016808288	9.052568051
C3_02450W_A	9.71596199	9.821773982	10.19721669	10.02375435	10.62113611	10.63934071	9.924812504	9.960001932
C3_02460C_A	8.569855608	9.586839788	9.250298418	8.982993575	9.592457037	9.463524373	6.845490051	6.539158811
C3_02470C_A	14.93442804	15.22483074	14.97575842	13.26224169	11.2485206	11.24079133	11.38694025	11.05392588
C3_02480C_A	14.21636695	13.64284144	16.0089319	16.05018877	15.62918584	15.64332072	15.95094313	15.82808689
C3_02490C_A	11.35810171	11.47927503	11.891404	11.91139199	11.64700864	11.64610864	11.45994385	11.54689446
C3_02500W_A	10.4655664	11.05528244	11.46250227	11.00982862	11.11178774	11.13185696	10.61930296	10.71080643
C3_02510C_A	7.686500527	7.022367813	7.348728154	7.375039431	8.618385502	8.764871591	7.569855608	7.714245518
C3_02530W_A	8.430452552	8.409390936	8.73809226	8.622051819	10.65463603	10.68211676	10.4807902	10.69174352
C3_02540C_A	9.087462841	8.503825738	9.577428828	10.4252159	11.0175044	11.06810648	11.45789384	11.17180229
C3_02550C_A	8.266786541	8.375039431	8.820178962	8.348728154	9.294620749	9.37286506	9.266786541	9.357552005
C3_02560W_A	7.451211112	7.409390936	8.64385619	9.052568051	9.751544059	9.77478706	9.087462841	9.063395081
C3_02570W_A	7.607330314	6.95419631	7.906890596	8.405141463	9.493855449	9.529430554	9.030667136	8.971543554
C3_02580C_A	8.64385619	8.491853096	8.696967526	8.224001674	9.449148645	9.353146825	8.434628228	8.87958325
C3_02590W_A	11.04848687	10.93884446	11.20273604	10.73640193	11.67242534	11.63344937	10.81297947	11.09605624
C3_02600C_A	10.40726776	10.4325419	10.87267488	10.95855272	10.68035952	10.67065625	9.968666793	10.16113188
C3_02610C_A	10.99223026	10.73216743	16.34346334	16.67176219	16.18497217	16.18553364	16.3427171	16.26458921
C3_02620C_A	9.594324604	9.509775004	8.873444113	9.055282436	9.35974956	9.28771238	9.299208018	9.381542951
C3_02630C_A	8.965784285	9.52160044	6.768184325	8.438791853	9.796039609	9.818582177	8.686500527	8.876516947
C3_02640C_A	9.016808288	10.27496047	7.672425342	9.4325419	10.64835758	10.72366094	10.03066714	9.8008999
C3_02650W_A	3.321928095	4.087462841	3.169925001	3.169925001	6.357552005	6.303780748	4.64385619	4.523561956
C3_02660W_A	3	4.700439718	1.584962501	3.321928095	4.95419631	4.857980995	3.700439718	3.584962501
C3_02670W_A	7.400879436	7.636624621	8.577428828	7.820178962	8.897845456	8.829722735	8.247927513	8.087462841
C3_02680C_A	10.83762793	9.77148947	9.796039609	9.262094845	9.978710459	9.941047606	9.865733271	10.05934446
C3_02690C_A	9.821773982	9.83447105	9.851749041	9.868822555	10.47370575	10.55074679	10.05392588	10.27612441
C3_02700W_A	7.894817763	8.791162889	10.00982862	10.08480839	10.12282799	10.20823436	9.501837185	9.816983623
C3_02710W_A	10.08613623	10.09934781	10.78381676	11.08015131	10.16867212	10.24555271	11.28713519	11.11113567
C3_02720W_A	7.912889336	8.303780748	9.079484784	10.20212382	10.08214904	9.965784285	9.744833837	9.640244936
C3_02750W_A	2.321928095	1	1	0	5.614709844	5.672425342	7.209453366	7.727920455
C3_02760C_A	10.02513956	10.10721708	10.84313591	11.10197567	11.60594244	11.76155123	10.85564717	10.82336724
C3_02770C_A	9.885696373	9.108524457	8.962896005	8.438791853	9.471675214	9.62935662	9.353146825	9.204571144
C3_02780W_A	13.02911465	13.24644372	13.25148241	12.75863964	12.99806149	13.00842862	12.45043803	12.3885555
C3_02790W_A	6.87036472	6.108524457	3.700439718	4.754887502	6.50779464	6.686500527	4.321928095	4.807354922
C3_02800W_A	1.584962501	2	2	1	4.523561956	3.906890596	3	2.321928095
C3_02810C_A	9.493855449	9.994353437	8.262094845	7.721099189	9.698704667	9.703903573	8.962896005	9.20701432
C3_02820C_A	9.82336724	10.05663772	10.28540222	10.86186234	10.99081308	10.91214086	11.43097517	11.45224124
C3_02830W_A	9.805743872	9.640244936	10.09275714	9.797661526	10.17367714	10.25738784	10.10852446	10.15228484
C3_02840W_A	6.357552005	6.672425342	8.640244936	8.28077077	8.092757141	8.438791853	7.238404739	7.257387843
C3_02850C_A	7.813781191	8.422064766	9.749869427	9.079484784	9.807354922	9.794415866	7.700439718	7.813781191
C3_02860W_A	9.83447105	9.038918989	8.77148947	8.330916878	9.672425342	9.850186838	8.77807713	8.554588852
C3_02870C_A	7.087462841	6.658211483	7.312882955	8.28077077	9.257387843	9.231221181	7.285402219	7.169925001
C3_02880W_A	2.584962501	0	2.584962501	4.087462841	4.807354922	4.64385619	2	2.321928095
C3_02890C_A	4.906890596	4	3.321928095	3.584962501	4.584962501	4.857980995	3.584962501	3.321928095
C3_02900W_A	6.022367813	4.95419631	4.95419631	5.857980995	7.294620749	7.562242424	5.832890014	6
C3_02910W_A	5.754887502	5.087462841	6.169925001	6.442943496	7.087462841	7.22881869	6.658211483	5.930737338
C3_02920W_A	10.85953479	10.11243951	9.499845887	9.533329732	10.18982456	10.28540222	10.54882191	10.25384748
C3_02930W_A	6.426264755	5.491853096	6.569855608	6.942514505	7.918863237	7.95419631	7.515699838	7.189824559
C3_02940C_A	12.19383333	12.33650656	11.63481105	11.17679648	11.23361968	11.33203655	11.46760555	11.25207404
C3_02950C_A	11.25384748	11.50828999	11.85174904	8.661778098	9.700439718	9.923327485	9.820178962	9.731319031
C3_02960C_A	10.31741261	10.02928723	10.1176431	10.05256805	11.906139	11.94214792	11.52209107	11.72366094
C3_02970C_A	9.672425342	9.459431619	9.831307244	9.693486957	10.99081308	11.11958962	10.46250227	10.28655776
C3_02980C_A	5.614709844	4.95419631	5.977279923	6.491853096	6.882643049	7.06608919	6.491853096	5.672425342
C3_02990C_A	5.64385619	4.95419631	4.523561956	5.357552005	6.781359714	6.918863237	5.247927513	5.584962501
C3_03000W_A	4.459431619	3	3.169925001	3.169925001	3.906890596	3.906890596	3.700439718	4.087462841
C3_03010C_A	10.33427329	10.15608308	9.157346935	9.052568051	9.074141463	9.290018847	8.438791853	8.294620749
C3_03020W_A	4.247927513	4.584962501	4.523561956	5.044394119	6.022367813	6.169925001	4.321928095	4.169925001
C3_03030C_A	10.50183718	10.89481776	10.51076417	10.00422047	10.63390341	10.73724734	10.84077792	10.54785851
C3_03040W_A	12.54230642	13.00842862	12.16835873	11.24317398	11.00982862	11.09407769	11.02375435	10.60269887
C3_03050C_A	9.09011242	9.294620749	10.04848687	10.24911345	10.06474276	10.14593215	9.415741768	9.741466986
C3_03060W_A	8.768184325	8.233619677	8.45532722	8.611024797	9.22881869	9.296916207	9.245552706	9.221587121
C3_03070W_A	9.491853096	10.03204573	10.215533	9.471675214	9.698704667	9.77478706	9.364134655	9.35974956
C3_03080W_A	8.982993575	9.095397023	8.894817763	8.430452552	9.607330314	9.667111542	8.523561956	8.829722735
C3_03090W_A	8.383704292	8.930737338	9.45532722	9.471675214	9.888743249	9.839203788	10.12799432	10.00702727
C3_03100C_A	10.59058705	10.61654884	10.85564717	11.32080055	11.38747887	11.52110964	11.00632608	10.90839262
C3_03110W_A	8.599912842	9.348728154	9.816983623	9.961449694	10.44086917	10.55937709	9.77148947	9.881113961
C3_03120C_A	6.845490051	6.22881869	5.807354922	5.321928095	6.442943496	6.426264755	5.857980995	6.044394119
C3_03130C_A	5.807354922	5.832890014	5.321928095	5.614709844	6.475733431	6.491853096	6.14974712	6.129283017
C3_03140C_A	5.129283017	5.129283017	4.857980995	4.754887502	6.209453366	6.523561956	5.554588852	5.129283017
C3_03150W_A	10.12799432	9.820178962	10.05799172	10.22158712	11.18115226	11.28424575	10.29232163	10.29001885
C3_03160C_A	8.836050355	8.396604781	8.813781191	8.479780264	9.002815016	9.209453366	8.854868383	8.741466986
C3_03170W_A	12.32671036	11.98619759	12.18021998	12.0664256	13.08530647	13.20304206	13.373273	12.8989792
C3_03180C_A	11.28019079	10.75988818	10.67860014	10.59525748	11.66088727	11.70303839	11.74525414	11.44811631
C3_03190C_A	9.211888295	9.620219826	8.997179481	9.187352073	10.69957245	10.76238204	9.252665432	9.231221181
C3_03200C_A	8.238404739	8.405141463	8.396604781	7.727920455	8.266786541	8.294620749	7.169925001	7.044394119
C3_03210W_A	8.668884984	8.339850003	8.199672345	8.108524457	8.700439718	8.845490051	8.632995197	7.971543554
C3_03230C_A	10.66088727	9.588714636	9.211888295	8.651051691	10.44397954	10.56224242	10.69957245	10.42416629
C3_03240C_A	0	0	1	4.807354922	3.321928095	3	1	1.584962501
C3_03250W_A	7.971543554	8.475733431	9.30833903	11.02375435	11.36139553	11.45018025	10.39767463	10.5028318
C3_03260W_A	10.97871046	11.09934781	11.60547952	11.56700537	11.69870467	11.7984718	10.76570049	10.63934071
C3_03270W_A	9.290018847	9.539158811	9.337621902	9.654636029	9.921840937	10.03479896	10.39016896	10.09275714
C3_03280C_A	11.71681946	11.58214198	11.40726776	11.00842862	10.63753055	10.66266838	10.6411486	10.49884921
C3_03290C_A	8.647458426	8.326429487	8.209453366	8.076815597	8.842350343	8.977279923	8.562242424	8.426264755
C3_03300C_A	9.836050355	9.818582177	10.30378075	10.13699111	11.00982862	11.10656294	10.50581155	10.4419067
C3_03310C_A	8.400879436	8.625708843	8.991521846	8.550746785	9.753216749	9.784634846	9.172427509	9.01402047
C3_03320W_A	9.290018847	9.226412193	9.076815597	8.791162889	9.459431619	9.517669388	9.103287808	8.696967526
C3_03330C_A	10.19721669	9.453270634	9.675957033	9.036173613	9.926295995	10.05934446	9.11113567	9.361943774
C3_03340C_A	11.14274528	10.93295289	10.72706956	10.29691621	10.03617361	10.169925	10.46147945	10.22158712
C3_03360W_A	11.23541594	10.64835758	9.060695932	7.491853096	5.977279923	6.108524457	6.044394119	6.942514505
C3_03370C_A	8.77807713	9.632995197	11.84038455	7.569855608	8.28077077	8.129283017	10.03891899	9.269126679
C3_03380W_A	9.552669098	9.321928095	9.405141463	8.985841937	10.28655776	10.11113567	9.567956075	10.09934781
C3_03390C_A	9.503825738	10.36303963	10.67683861	9.981567282	10.03754695	10.05256805	8.262094845	8.28077077
C3_03400C_A	10.69348696	10.35204343	10.39124359	10.13442632	11.02306125	11.05528244	10.7548875	10.70563239
C3_03410C_A	12.28395649	11.32249154	12.17023805	11.96794671	12.83999107	12.88531506	14.35576402	13.93433589
C3_03420C_A	15.0592177	14.72179345	15.10148331	15.83479199	13.14688684	13.17913157	14.28214728	14.11601899
C3_03430C_A	8.77807713	8.159871337	8.675957033	9.147204925	9.946906274	9.933690655	8.942514505	9.144658243
C3_03440C_A	9.567956075	8.554588852	9.681238412	10.33203655	9.259743264	9.278449458	6	6.022367813
C3_03450C_A	5.614709844	4.392317423	6.129283017	7.17990909	8.174925683	8.276124405	9.567956075	9.01402047
C3_03460C_A	4.169925001	6	3.169925001	5.285402219	5.087462841	5.169925001	5.169925001	5.64385619
C3_03470W_A	7.22881869	7.189824559	7.098032083	6.266786541	7.73470962	7.636624621	4.754887502	5.169925001
C3_03480C_A	10.84549005	10.72195361	10.31628153	8.396604781	10.49385545	10.5137276	9.87036472	9.681238412
C3_03490W_A	10.30035256	8.011227255	8.807354922	9.654636029	8.199672345	8.475733431	9.900866808	9.924812504
C3_03500W_A	9.357552005	7.727920455	8.118941073	8.829722735	9.479780264	9.588714636	9.493855449	8.97441459
C3_03510C_A	10.73047014	9.985841937	10.32080055	10.30263892	10.64385619	10.63390341	11.17804233	11.27437815
C3_03520C_A	11.64700864	11.63208641	12.11341661	12.30663136	13.11536884	13.14146856	12.58824615	12.44914865
C3_03530W_A	7.21916852	6.475733431	6.599912842	7.17990909	9.047123912	9.036173613	8.527477006	8.430452552
C3_03540W_A	10.11634396	10.18735207	10.30149619	10.19229281	11.06204614	11.03548645	11.05460432	10.97584797
C3_03550C_A	9.994353437	9.548821908	9.972979786	9.453270634	9.459431619	9.434628228	8.335390355	8.672425342
C3_03560W_A	10.64565843	10.21310422	10.92851838	10.80976813	11.23361968	11.34817487	10.27961058	10.25856603
C3_03570C_A	3.584962501	1.584962501	2	6.108524457	6.754887502	6.64385619	3.807354922	3.700439718
C3_03580C_A	2.321928095	2.584962501	1.584962501	5.044394119	5.584962501	5.754887502	1.584962501	3
C3_03590W_A	10.26091953	10.42311591	10.4655664	10.35424938	11.33873638	11.46862404	11.06877828	10.87728413
C3_03600C_A	2	2	1.584962501	3.321928095	6.044394119	6	3.169925001	3.459431619
C3_03610W_A	5.523561956	5.523561956	5.523561956	5.169925001	7.022367813	6.857980995	5.247927513	5.459431619
C3_03620C_A	0	0	0	0	0	0	0	0
C3_03630W_A	6.129283017	6.321928095	5.832890014	6.14974712	6.658211483	6.87036472	6.599912842	6.475733431
C3_03640W_A	8.430452552	6.942514505	6.459431619	6.442943496	7.721099189	7.813781191	7.209453366	7.366322214
C3_03650W_A	9.129283017	10.28193003	11.21916852	9.884170519	11.15608308	11.23840474	9.330916878	9.177419538
C3_03660W_A	9.403012024	9.682994584	10.509775	10.35974956	11.36413466	11.49135207	11.45840661	11.10328781
C3_03670W_A	10.49785184	9.995767151	10.19844504	9.847057346	9.946906274	9.970105891	10.31061278	10.34872815
C3_03680W_A	11.70433597	11.05188866	11.56128795	11.76279726	11.57364719	11.65463603	11.79766153	11.60547952
C3_03690W_A	3.807354922	4	5.672425342	7.707359132	8.832890014	9.049848549	9.56414949	9.37721053
C3_03700C_A	2.584962501	3.906890596	4.64385619	5.554588852	3.700439718	4.392317423	4.392317423	4.754887502
C3_03710W_A	9.751544059	11.30947635	12.65731845	12.97745882	11.35038674	11.42101286	12.84274318	12.28857774
C3_03720W_A	10.18982456	9.850186838	9.252665432	9.388017285	10.75655632	10.74230944	10.3376219	9.982993575
C3_03730C_A	9.682994584	9.531381461	9.415741768	9.28077077	10.53235593	10.56033283	10.4807902	10.36632221
C3_03740W_A	7.74819285	7.707359132	7.426264755	6.768184325	8.361943774	8.247927513	8.422064766	8.204571144
C3_03750C_A	10.0768156	9.826548487	10.33873638	10.01262454	10.9248125	10.9225844	10.31288296	10.39660478
C3_03760W_A	10.02652344	9.184875343	9.394462695	8.876516947	10.38154295	10.46454575	10.27496047	9.893301531
C3_03770C_A	9.243173983	9.499845887	9.758223215	10.04439412	9.884170519	9.779719355	9.202123824	9.20701432
C3_03780W_A	3.807354922	4.169925001	3.807354922	4.700439718	4.857980995	4.169925001	3.584962501	3.321928095
C3_03790W_A	10.76818432	11.20273604	10.93369065	9.936637939	10.32305476	10.42626475	9.440869168	9.184875343
C3_03800W_A	14.53667219	13.89273253	12.91531922	12.08613623	11.85408918	11.88683971	10.78871833	11.23959853
C3_03810W_A	9.700439718	10.16616308	11.60130653	11.33483193	11.29059489	11.28250931	10.94836723	10.68211676
C3_03820C_A	9.321928095	9.908392621	10.04575966	9.753216749	10.65731845	10.66088727	9.567956075	9.710806434
C3_03830W_A	9.719388821	9.698704667	10.38694025	10.25974326	11.23900176	11.32361776	10.56128795	10.33427329
C3_03840C_A	10.06877828	10.01680829	10.65731845	10.60455323	11.17055104	11.20579325	10.88340699	10.74903138
C3_03850C_A	9.250298418	9.4325419	9.733015322	10.25029842	9.271463028	9.419960178	11.78545247	11.40087944
C3_03860W_A	8.968666793	8.573647187	9.303780748	9.172427509	9.344295908	9.312882955	9.301496195	8.900866808
C3_03870C_A	12.07045642	11.02859678	11.3885555	12.21067134	11.25502857	11.33203655	11.5028318	11.40514146
C3_03880C_A	10.9076418	10.44501485	9.83447105	9.971543554	10.47876962	10.5849625	10.64655871	10.5943246
C3_03890W_A	10.4325419	10.23959853	10.62570884	10.86882255	11.26268214	11.37123213	10.67683861	10.75822321
C3_03900C_A	13.30720081	13.41071633	11.56319627	12.48179943	10.28077077	10.4252159	11.07748336	10.94690627
C3_03910W_A	13.44462669	13.40806432	12.43749201	13.1713332	11.02306125	11.16804527	11.78422586	11.5526691
C3_03920W_A	9.622051819	9.060695932	9.22881869	9.022367813	7.900866808	8.17990909	9.221587121	8.640244936
C3_03930W_A	10.43567026	10.16113188	10.40301202	10.23481743	10.36084708	10.41890673	11.01889562	10.49585503
C3_03940C_A	0	0	0	0	1	0	0	0
C3_03970W_A	0	1	0	0	0	0	0	0
C3_03980C_A	6.491853096	4.95419631	5.491853096	4.95419631	7.247927513	7.584962501	8.968666793	8.77148947
C3_03990C_A	6.169925001	5.321928095	4.523561956	5.832890014	8.044394119	8.103287808	5.832890014	5.832890014
C3_04000C_A	6.523561956	6.022367813	6.339850003	6.832890014	8.640244936	8.700439718	6.22881869	6.392317423
C3_04020C_A	8.257387843	8.055282436	7.95419631	8.071462363	9.992938336	10.07547915	8.405141463	8.751544059
C3_04030C_A	8.618385502	8.375039431	7.794415866	7.971543554	9.4325419	9.355351096	8.330916878	8.826548487
C3_04040W_A	2	1	1	0	2.321928095	1.584962501	0	0
C3_04060C_A	16.48694498	14.95950393	14.4763665	13.98263713	12.00772811	12.05290763	13.03393914	13.21204034
C3_04070C_A	11.08547246	9.449148645	9.100662339	10.29232163	10.91960824	10.96506276	9.920352855	10.04848687
C3_04080W_A	12.81558343	12.97190275	12.747144	12.72430067	10.86650621	10.89254282	11.83802206	11.59245704
C3_04090W_A	13.87987038	13.38019047	14.43560516	14.36720996	13.57258181	13.62969813	13.33413359	13.33608808
C3_04100W_A	6.189824559	6	6.569855608	6.426264755	8.027905997	7.826548487	7.330916878	7.276124405
C3_04110C_A	11.16616308	10.82097669	11.22037833	11.50680344	11.27612441	11.3777528	11.03548645	10.82813648
C3_04120C_A	8.326429487	8.442943496	9.385862401	9.025139562	9.344295908	9.4325419	8.74819285	8.487840034
C3_04130W_A	10.1959873	9.501837185	9.768184325	9.86727874	10.92703717	10.99081308	11.47015044	11.32418055
C3_04140C_A	14.45558409	14.43286809	14.16976845	14.39278697	12.57695666	12.70886834	13.1707075	12.81458247
C3_04150W_A	0	0	0	0	0	0	0	0
C3_04160W_A	6.285402219	5.523561956	5.807354922	7.139551352	8.383704292	8.28077077	6.169925001	6.459431619
C3_04170W_A	5.209453366	4.459431619	4.169925001	4.392317423	5.754887502	5.584962501	4.857980995	4.64385619
C3_04180W_A	11.09341756	10.77148947	11.32923574	11.1692987	11.47978026	11.4943556	11.1842555	11.04439412
C3_04190W_A	6.491853096	5.781359714	4.321928095	3.807354922	4.321928095	4.523561956	6.022367813	6.569855608
C3_04200W_A	6.584962501	5	5.247927513	5.459431619	6.727920455	6.754887502	7.098032083	7.348728154
C3_04210W_A	4.584962501	4.321928095	3.700439718	3.700439718	5.044394119	5.209453366	7.693486957	7.266786541
C3_04220C_A	9.850186838	9.411510988	10.42416629	10.12153352	10.67683861	10.61930296	10.50481899	10.57742883
C3_04230W_A	8.539158811	8.016808288	9	8.764871591	9.836050355	9.853309555	9.159871337	9.28771238
C3_04240C_A	0	0	2.321928095	3.584962501	3.700439718	2.584962501	1	2
C3_04250W_A	7.727920455	8.038918989	9.278449458	9.447083226	9.216745858	9.216745858	10.20823436	9.805743872
C3_04260W_A	8.921840937	8.682994584	8.781359714	9.290018847	10.39767463	10.50779464	9.113742166	9.199672345
